ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
9569,Maryland,10-20-2020,136744,4050,7926.0,124768.0,2261.8464754998600,3121799.0,,2.961738723454050,51636.85474586810,
9570,Massachusetts,10-20-2020,145464,9758,118892.0,16814.0,2110.4669812983800,5306041.0,,6.708188967717100,76982.78840067240,
9571,Michigan,10-20-2020,165994,7383,109539.0,49072.0,1662.124530270130,4385791.0,,4.4477511235345900,43915.628310288200,
9572,Minnesota,10-20-2020,125531,2299,111634.0,11598.0,2225.872184568070,2522999.0,,1.8314201272992300,44736.943828959100,
9573,Mississippi,10-20-2020,111322,3202,97675.0,10445.0,3740.471327208420,840866.0,,2.8763407053412600,28253.491340655300,
9574,Missouri,10-20-2020,161849,2625,,159224.0,2637.081852528450,2296674.0,,1.6218821246964800,37420.78929479910,
9575,Montana,10-20-2020,24093,252,14842.0,8999.0,2254.256730583900,445021.0,,1.0459469555472500,41638.30093808070,
9576,Nebraska,10-20-2020,59409,565,39313.0,19531.0,3071.1721622325800,546669.0,,0.9510343550640480,28260.27394427650,
9577,Nevada,10-20-2020,91499,1727,2336.0,87436.0,2970.5962944734000,751603.0,,1.8874523218833,24401.45888714730,
9578,New Hampshire,10-20-2020,9828,468,8258.0,1102.0,722.8006539624960,543562.0,,4.761904761904760,39976.28907907640,
9579,New Jersey,10-20-2020,222193,16227,36005.0,169961.0,2501.55648550639,4235300.0,,7.30311035901221,47683.06014620270,
9580,New Mexico,10-20-2020,37896,942,20001.0,16953.0,1807.3004522543300,1061268.0,,2.485750474984170,50612.99705412320,
9581,New York,10-20-2020,486480,33582,78530.0,374584.0,2500.72467452103,13072715.0,,6.858658115441540,67199.59908625470,
9582,North Carolina,10-20-2020,248750,3992,218541.0,26217.0,2371.7392042245300,3671793.0,,1.6048241206030200,35009.18756943590,
9583,North Dakota,10-20-2020,33666,412,27222.0,6032.0,4417.7507866814000,746364.0,,1.2237866096358300,97940.06261957690,
9584,Ohio,10-20-2020,185639,5083,152460.0,28096.0,1588.1376667151400,3979414.0,,2.73810998766423,34043.80149027730,
9585,Oklahoma,10-20-2020,109548,1191,93698.0,14659.0,2768.481244871390,1467010.0,,1.0871946543980700,37074.06498556600,
9586,Oregon,10-20-2020,40136,633,5870.0,33633.0,951.6003487178080,795317.0,,1.5771377317121800,18856.486310075800,
9587,Pennsylvania,10-20-2020,189970,8516,146048.0,35406.0,1483.9100392915500,2340511.0,,4.482813075748800,18282.401273739600,
9588,Rhode Island,10-20-2020,28649,1164,2558.0,24927.0,2704.3661225965500,985320.0,,4.062969039058960,93010.78669122240,
9589,South Carolina,10-20-2020,165493,3696,83361.0,78436.0,3214.258939222490,1619922.0,,2.2333270893633000,31462.6526157794,
9590,South Dakota,10-20-2020,34457,330,25686.0,8441.0,3894.947092608570,234726.0,,0.9577154134138200,26532.935289190500,
9591,Tennessee,10-20-2020,233569,2952,208182.0,22435.0,3420.164722702920,3396736.0,,1.2638663521272100,49738.606748048900,
9592,Texas,10-20-2020,869583,17559,733758.0,110961.0,2973.791346432960,7444326.0,,2.0362366153799800,25673.73621101560,
9593,Utah,10-20-2020,96643,551,71693.0,24399.0,3014.4811628848500,986424.0,,0.5701395858986170,30768.462968011400,
9594,Vermont,10-20-2020,1956,58,1701.0,197.0,313.4670643232490,179713.0,,2.965235173824130,28800.667960492900,
9595,Virginia,10-20-2020,167754,3485,19170.0,144618.0,1959.6933707253200,2411940.0,,2.081664374962640,28257.684154882700,
9596,Washington,10-20-2020,99150,2282,,96868.0,1302.0537517730100,2244336.0,,2.3015632879475500,29472.98143256910,
9597,West Virginia,10-20-2020,20520,411,14988.0,5121.0,1144.995360313640,691809.0,,2.0029239766081900,38602.246355907200,
9598,Wisconsin,10-20-2020,187828,1633,139455.0,37394.0,3065.41903265885,1900711.0,,0.9149382010510860,32644.61220170120,
9599,Wyoming,10-20-2020,9526,61,6944.0,2521.0,1645.9355275684700,118280.0,,0.6403527188746590,20436.831219903300,
9600,Alabama,10-21-2020,176605,2828,74439.0,98407.0,3582.854817837790,1273523.0,,1.6097999703997200,25973.382607427600,
9601,Alaska,10-21-2020,11602,68,6751.0,4783.0,1585.95848512395,547140.0,,0.5861058438200310,74792.39144550230,
9602,Arizona,10-21-2020,233912,5854,38883.0,189175.0,3213.643283562200,1657389.0,,2.50265056944492,22770.34537817590,
9603,Arkansas,10-21-2020,101596,1751,91317.0,8528.0,3366.553957778570,1242752.0,,1.723493050907520,41180.67309871680,
9604,California,10-21-2020,886939,17167,,869772.0,2244.7205767187500,17293139.0,,1.9355333343104800,43766.555478288300,
9605,Colorado,10-21-2020,88849,2194,7286.0,79346.0,1542.4565390738500,1724038.0,,2.4699975232477000,29937.784958365900,
9606,Connecticut,10-21-2020,64871,4567,9651.0,50653.0,1819.5169140661000,2070126.0,,7.040125788102540,58063.376104083600,
9607,Delaware,10-21-2020,23375,670,12335.0,10370.0,2400.478966156070,331480.0,,2.8663101604278100,34041.10236155780,
9608,Florida,10-21-2020,762533,16210,,746323.0,3550.341453571200,5767947.0,,2.125809637091120,26855.46899098360,
9609,Georgia,10-21-2020,343750,7704,,336046.0,3237.6029475325600,3327836.0,,2.241163636363640,31343.161141832600,
9610,Hawaii,10-21-2020,14233,203,11150.0,2880.0,1005.2462369479700,482982.0,,1.4262629101384100,34111.981874067700,
9611,Idaho,10-21-2020,55650,546,26549.0,28555.0,3114.044536712430,357833.0,,0.981132075471698,20023.502222918600,
9612,Illinois,10-21-2020,358799,9605,,349194.0,2831.471498847720,6953692.0,,2.6769862792259700,54875.238531226100,
9613,Indiana,10-21-2020,152396,4023,110746.0,37627.0,2263.681558784700,2574800.0,,2.6398330664846800,38245.933473049500,
9614,Iowa,10-21-2020,110250,1594,84671.0,23985.0,3494.3757190807200,842542.0,,1.4458049886621300,26704.383737920200,
9615,Kansas,10-21-2020,76464,952,2485.0,70086.0,2522.385159993050,605509.0,,1.2437912499149500,20784.19971208050,
9616,Kentucky,10-21-2020,90996,1363,17534.0,72099.0,2036.765000482350,1714875.0,,1.4978680381555200,38384.07600556260,
9617,Louisiana,10-21-2020,177399,5784,165282.0,6333.0,3816.0219618249400,2631404.0,,3.2604467894407500,56604.013858217900,
9618,Maine,10-21-2020,6024,146,5244.0,634.0,448.1435963969970,560810.0,,2.4236387782204500,41720.353634694500,
9619,Maryland,10-21-2020,137236,4058,7960.0,125218.0,2269.984517870610,3138875.0,,2.956950071409830,51919.30436278470,
9620,Massachusetts,10-21-2020,146166,9780,118892.0,17494.0,2120.651960543220,5366394.0,,6.6910225360206900,77858.42095389730,
9621,Michigan,10-21-2020,167872,7418,109539.0,50915.0,1680.9292453071100,4420831.0,,4.418842927945100,44266.48944708030,
9622,Minnesota,10-21-2020,126591,2334,113158.0,11099.0,2244.6677371856900,2539376.0,,1.843732966798590,45027.33511690130,
9623,Mississippi,10-21-2020,112123,3223,97675.0,11225.0,3767.385302281570,841667.0,,2.8745217305994300,28280.40531572850,
9624,Missouri,10-21-2020,163275,2650,,160625.0,2660.3163409819200,2326868.0,,1.6230286326749400,37912.75433292250,
9625,Montana,10-21-2020,24712,275,15085.0,9352.0,2312.1733418913900,447994.0,,1.112819682745230,41916.469088997000,
9626,Nebraska,10-21-2020,60308,576,39687.0,20045.0,3117.6463290060800,549922.0,,0.9550971678715920,28428.439088341200,
9627,Nevada,10-21-2020,92064,1732,2329.0,88003.0,2988.939521245030,769613.0,,1.8812999652415700,24986.169531673100,
9628,New Hampshire,10-21-2020,9917,469,8650.0,798.0,729.3461625301260,552925.0,,4.72925279822527,40664.891289399,
9629,New Jersey,10-21-2020,223223,16245,36110.0,170868.0,2513.152724722170,4264123.0,,7.2774758873413600,48007.56345000500,
9630,New Mexico,10-21-2020,38715,950,20165.0,17600.0,1846.359431312710,1070481.0,,2.4538292651427100,51052.37480023410,
9631,New York,10-21-2020,488506,33589,78645.0,376490.0,2511.1392202178300,13197504.0,,6.831236463830540,67841.07033154500,
9632,North Carolina,10-21-2020,250592,4032,218541.0,28019.0,2389.3019926232500,3692043.0,,1.6089899118886500,35202.263826262300,
9633,North Dakota,10-21-2020,34165,422,27769.0,5974.0,4483.231023197590,752495.0,,1.2351822040099500,98744.59033516960,
9634,Ohio,10-21-2020,188005,5149,153769.0,29087.0,1608.3787460112400,4011513.0,,2.7387569479535100,34318.40774738860,
9635,Oklahoma,10-21-2020,110855,1210,94979.0,14666.0,2801.511560231300,1478225.0,,1.0915159442515000,37357.4888468983,
9636,Oregon,10-21-2020,40443,635,5870.0,33938.0,958.8791335258690,799935.0,,1.5701110204485300,18965.97630435470,
9637,Pennsylvania,10-21-2020,191333,8546,147174.0,35613.0,1494.5568223812700,2353833.0,,4.466558304108540,18386.463228487400,
9638,Rhode Island,10-21-2020,29123,1169,2580.0,25374.0,2749.1100767349400,998560.0,,4.014009545719880,94260.59671821030,
9639,South Carolina,10-21-2020,166357,3708,84052.0,78597.0,3231.0398285863200,1633549.0,,2.2289413730711700,31727.320647447100,
9640,South Dakota,10-21-2020,35044,333,26023.0,8688.0,3961.300342843970,236250.0,,0.9502339915534760,26705.205056411600,
9641,Tennessee,10-21-2020,235861,2970,210243.0,22648.0,3453.7266146681900,3416255.0,,1.259216233289950,50024.424622948500,
9642,Texas,10-21-2020,876430,17652,739140.0,112189.0,2996.911871724130,7474874.0,,2.031344758976320,25779.089105794000,
9643,Utah,10-21-2020,98006,557,72606.0,24843.0,3056.995756026750,993995.0,,0.5683325510683020,31004.617028669700,
9644,Vermont,10-21-2020,1971,58,1708.0,205.0,315.87095285333600,180694.0,,2.942668696093350,28957.882270360500,
9645,Virginia,10-21-2020,168772,3515,19226.0,145523.0,1971.2919624454000,2431736.0,,2.086651610602640,28489.60912628750,
9646,Washington,10-21-2020,99874,2286,,97588.0,1311.5614362539300,2252788.0,,2.2888839938322300,29583.97445637120,
9647,West Virginia,10-21-2020,20735,414,15215.0,5106.0,1156.9921440596100,696597.0,,1.9966240655895800,38869.41193998040,
9648,Wisconsin,10-21-2020,192191,1681,142485.0,38521.0,3137.6396881441700,1910755.0,,0.9201530486569920,32817.11737737170,
9649,Wyoming,10-21-2020,9848,61,7070.0,2717.0,1701.5718114102800,121670.0,,0.6194151096669380,21022.56725165400,
9650,Alabama,10-22-2020,180437,2843,74439.0,99782.0,3611.203737978480,1280695.0,,1.605634120995800,26119.654877390900,
9651,Alaska,10-22-2020,11835,68,6812.0,4955.0,1617.8088839374200,548709.0,,0.574566962399662,75006.86902377850,
9652,Arizona,10-22-2020,234906,5859,39089.0,189958.0,3227.29953644303,1668562.0,,2.4941891650277100,22923.847705577800,
9653,Arkansas,10-22-2020,102798,1772,92288.0,8738.0,3406.384244967530,1255534.0,,1.723768944921110,41604.22611939010,
9654,California,10-22-2020,893364,17256,,876108.0,2260.9813677150000,17358770.0,,1.93157548322968,43932.658509241600,
9655,Colorado,10-22-2020,90222,2198,7352.0,80649.0,1566.2985766320900,1742583.0,,2.4368341112429200,30259.817432158700,
9656,Connecticut,10-22-2020,65373,4569,9800.0,51004.0,1833.5971269634100,2092263.0,,6.989123950254690,58684.27983497540,
9657,Delaware,10-22-2020,23528,670,12410.0,10448.0,2416.191192116370,333059.0,,2.847670860251620,34203.25664123960,
9658,Florida,10-22-2020,768091,16267,,751824.0,3576.2194126876600,5821939.0,,2.117848015404430,27106.854879543400,
9659,Georgia,10-22-2020,345535,7729,,337806.0,3254.414936656480,3367534.0,,2.2368211613874100,31717.05601255600,
9660,Hawaii,10-22-2020,14335,206,11188.0,2941.0,1012.4502779912300,487311.0,,1.4370422043948400,34417.729851286000,
9661,Idaho,10-22-2020,56600,553,26916.0,29131.0,3167.2043266473200,360185.0,,0.9770318021201410,20155.114671262700,
9662,Illinois,10-22-2020,363740,9647,,354093.0,2870.4635269074600,7034669.0,,2.6521691317974400,55514.2706008868,
9663,Indiana,10-22-2020,155246,4065,111792.0,39389.0,2306.015297482150,2611265.0,,2.618424951367510,38787.58251922580,
9664,Iowa,10-22-2020,111733,1601,85697.0,24435.0,3541.379430567310,848270.0,,1.4328801696902400,26885.93280022310,
9665,Kansas,10-22-2020,77905,952,2485.0,70646.0,2542.396734440570,605509.0,,1.2650537344062200,20784.19971208050,
9666,Kentucky,10-22-2020,92299,1380,17627.0,73292.0,2065.930071426450,1744003.0,,1.49514079242462,39036.04852011330,
9667,Louisiana,10-22-2020,178171,5799,165282.0,7090.0,3832.628419327680,2651160.0,,3.2547384254452200,57028.984291409800,
9668,Maine,10-22-2020,6063,146,5269.0,648.0,451.0449244613200,567382.0,,2.408048820715820,42209.26461004660,
9669,Maryland,10-22-2020,137979,4070,7999.0,125910.0,2282.274285109370,3169302.0,,2.949724233397840,52422.58935305870,
9670,Massachusetts,10-22-2020,147215,9810,122856.0,14549.0,2135.8713953407100,5441066.0,,6.6637231260401500,78941.8009683855,
9671,Michigan,10-22-2020,170076,7464,109539.0,53073.0,1702.9982506007600,4468863.0,,4.388626261200880,44747.441562445500,
9672,Minnesota,10-22-2020,128152,2354,113976.0,11822.0,2272.3468481631400,2564491.0,,1.8368812035707600,45472.665592364900,
9673,Mississippi,10-22-2020,113081,3231,97675.0,12175.0,3799.574550870940,842625.0,,2.857243922498030,28312.594564317900,
9674,Missouri,10-22-2020,165210,2665,,162545.0,2691.8442057487300,2346490.0,,1.6130984807215100,38232.4648044751,
9675,Montana,10-22-2020,25640,278,16266.0,9096.0,2399.001476452550,452846.0,,1.0842433697347900,42370.44549943960,
9676,Nebraska,10-22-2020,61285,587,39905.0,20793.0,3168.1527371681700,554539.0,,0.9578200212123680,28667.11676130370,
9677,Nevada,10-22-2020,92853,1736,2346.0,88771.0,3014.5551069491300,774095.0,,1.8696218754375200,25131.681642098600,
9678,New Hampshire,10-22-2020,9994,470,8692.0,832.0,735.0091306167270,561032.0,,4.702821693015810,41261.12092937400,
9679,New Jersey,10-22-2020,224385,16263,36213.0,171909.0,2526.2350839151200,4297612.0,,7.247810682532250,48384.59884330330,
9680,New Mexico,10-22-2020,39377,953,20332.0,18092.0,1877.9309137750400,1078087.0,,2.4201945298016600,51415.11301112300,
9681,New York,10-22-2020,490134,33614,78753.0,377985.0,2519.507867993940,13332845.0,,6.8136468802409100,68536.7835739688,
9682,North Carolina,10-22-2020,252992,4082,218541.0,30369.0,2412.185104543400,3727675.0,,1.6134897546167500,35542.001761236900,
9683,North Dakota,10-22-2020,35052,431,28271.0,6350.0,4599.6257522353800,760318.0,,1.229601734565790,99771.14722949050,
9684,Ohio,10-22-2020,190430,5161,155181.0,30088.0,1629.1245690429500,4055125.0,,2.710182219188150,34691.50747277380,
9685,Oklahoma,10-22-2020,112483,1221,96245.0,15017.0,2842.654141261080,1491088.0,,1.0854973640461200,37682.56072637380,
9686,Oregon,10-22-2020,40443,635,5870.0,33938.0,958.8791335258690,806001.0,,1.5701110204485300,19109.797505155000,
9687,Pennsylvania,10-22-2020,193401,8574,148804.0,36023.0,1510.7105622415400,2373439.0,,4.433275939628030,18539.611305711900,
9688,Rhode Island,10-22-2020,29594,1173,2595.0,25826.0,2793.570841290170,1015720.0,,3.963641278637560,95880.44113385330,
9689,South Carolina,10-22-2020,167485,3755,84761.0,78969.0,3252.948211922430,1649351.0,,2.241991820163,32034.232237409200,
9690,South Dakota,10-22-2020,36017,347,26397.0,9273.0,4071.286224409630,238446.0,,0.9634339339756230,26953.436295793100,
9691,Tennessee,10-22-2020,237907,3011,212555.0,22341.0,3483.6863140403200,3436334.0,,1.26562059964608,50318.44261106830,
9692,Texas,10-22-2020,879137,17657,744283.0,109511.0,3005.43722054867,7532717.0,,2.0263858177090400,25978.57606051010,
9693,Utah,10-22-2020,99549,563,73586.0,25400.0,3105.1248955850300,1004286.0,,0.5655506333564380,31325.613124064600,
9694,Vermont,10-22-2020,1987,58,1718.0,211.0,318.4351006187610,181677.0,,2.9189733266230500,29115.417098698900,
9695,Virginia,10-22-2020,170104,3524,19321.0,146725.0,1986.5927309165400,2451698.0,,2.0758878548765700,28723.47891206150,
9696,Washington,10-22-2020,100525,2289,,98236.0,1320.110472990230,2276453.0,,2.277045511066900,29894.747043720800,
9697,West Virginia,10-22-2020,21057,420,16166.0,4471.0,1174.959420181490,705151.0,,1.9945861233794000,39346.71653608770,
9698,Wisconsin,10-22-2020,195823,1703,145509.0,38888.0,3196.257784974460,1926469.0,,0.9150994089199360,33087.0045070498,
9699,Wyoming,10-22-2020,10119,68,7220.0,2831.0,1748.3961372522900,121941.0,,0.6720031623678230,21069.391577496000,
9700,Alabama,10-23-2020,182567,2859,74439.0,103618.0,3689.7649181093500,1289773.0,,1.5802914059563600,26304.79983928810,
9701,Alaska,10-23-2020,12113,68,6915.0,5130.0,1655.8106473286000,552746.0,,0.5613803351770830,75558.71477489420,
9702,Arizona,10-23-2020,235882,5865,39306.0,190711.0,3240.708492994030,1681469.0,,2.486412697874360,23101.172912753700,
9703,Arkansas,10-23-2020,104135,1782,93215.0,9138.0,3450.68798371266,1267501.0,,1.711240217025980,42000.77274733550,
9704,California,10-23-2020,898799,17305,,881494.0,2274.7366049234900,17483293.0,,1.9253470464475400,44247.80908935450,
9705,Colorado,10-23-2020,91572,2211,7394.0,81944.0,1589.7412209901600,1764648.0,,2.4151001103234300,30642.974430500000,
9706,Connecticut,10-23-2020,66052,4577,9800.0,51675.0,1852.6418770775000,2115744.0,,6.929388966269000,59342.880390835300,
9707,Delaware,10-23-2020,23687,678,12493.0,10516.0,2432.5195838005900,335112.0,,2.862329547853250,34414.088013112000,
9708,Florida,10-23-2020,771780,16340,,755440.0,3593.395337693170,5865752.0,,2.1171836533727200,27310.84750688590,
9709,Georgia,10-23-2020,347759,7766,,339993.0,3275.3616390719300,3407623.0,,2.2331557199094800,32094.633509468400,
9710,Hawaii,10-23-2020,14464,209,11232.0,3023.0,1021.5612710753500,491450.0,,1.444966814159290,34710.05853636490,
9711,Idaho,10-23-2020,57673,562,27221.0,29890.0,3227.2469104369500,363048.0,,0.97445945243008,20315.321490824300,
9712,Illinois,10-23-2020,368740,9688,,359052.0,2909.9211549784400,7118051.0,,2.6273254867928600,56172.28178964970,
9713,Indiana,10-23-2020,157713,4092,112914.0,40707.0,2342.6599758564000,2642522.0,,2.5945863689106200,39251.872228161300,
9714,Iowa,10-23-2020,113376,1629,86630.0,25117.0,3593.4543449115200,852949.0,,1.4368120237087200,27034.23378879070,
9715,Kansas,10-23-2020,78333,975,2518.0,71713.0,2580.6006492949300,616262.0,,1.2636171373086300,21153.298271315800,
9716,Kentucky,10-23-2020,93748,1396,17722.0,74630.0,2098.363062829350,1762731.0,,1.4890984340999300,39455.23765951540,
9717,Louisiana,10-23-2020,178870,5820,165282.0,7768.0,3847.664577092470,2671238.0,,3.2537597137586000,57460.88125221290,
9718,Maine,10-23-2020,6094,146,5307.0,641.0,453.3511083073210,574283.0,,2.3957991467016700,42722.650891377300,
9719,Maryland,10-23-2020,138691,4078,8030.0,126583.0,2294.0512895158200,3201774.0,,2.9403494098391400,52959.70014952830,
9720,Massachusetts,10-23-2020,148285,9830,122856.0,15599.0,2151.3955090044900,5515148.0,,6.629126344539230,80016.62095758250,
9721,Michigan,10-23-2020,172122,7484,109539.0,55099.0,1723.4851765675600,4525886.0,,4.348078688372200,45318.422002037300,
9722,Minnesota,10-23-2020,129863,2367,114679.0,12817.0,2302.685707152520,2590925.0,,1.822690065684610,45941.384118680100,
9723,Mississippi,10-23-2020,113876,3238,97675.0,12963.0,3826.286923134560,843420.0,,2.8434437458288000,28339.30693658150,
9724,Missouri,10-23-2020,167193,2697,,164496.0,2724.1541570833900,2363811.0,,1.6131058118461900,38514.68400118100,
9725,Montana,10-23-2020,26503,282,16611.0,9610.0,2479.747899002410,461000.0,,1.0640304871146700,43133.37288005550,
9726,Nebraska,10-23-2020,62510,591,40494.0,21425.0,3231.479605129840,559308.0,,0.9454487282034880,28913.65213543370,
9727,Nevada,10-23-2020,93665,1738,2358.0,89573.0,3040.917408079330,780647.0,,1.8512784924998700,25344.398140873400,
9728,New Hampshire,10-23-2020,10112,471,8692.0,949.0,743.6874453468420,561032.0,,4.6578322784810100,41261.12092937400,
9729,New Jersey,10-23-2020,225430,16273,36317.0,172840.0,2538.000200401030,4337985.0,,7.218648804506940,48839.1376451078,
9730,New Mexico,10-23-2020,40168,960,20562.0,18646.0,1915.654543122020,1089150.0,,2.3899621589324800,51942.719220308400,
9731,New York,10-23-2020,491771,33625,78854.0,379499.0,2527.9227797933800,13474353.0,,6.795439340668730,69264.19795326930,
9732,North Carolina,10-23-2020,255708,4114,218541.0,33053.0,2438.0811595330500,3763315.0,,1.6088663631955200,35881.81597325120,
9733,North Dakota,10-23-2020,35939,440,29136.0,6363.0,4716.020481273180,768409.0,,1.2242967250062600,100832.87186606900,
9734,Ohio,10-23-2020,192948,5184,156421.0,31343.0,1650.6660050816600,4101393.0,,2.6867342496423900,35087.329221240300,
9735,Oklahoma,10-23-2020,113856,1234,97490.0,15132.0,2877.352399095170,1511552.0,,1.0838251826869000,38199.723980792400,
9736,Oregon,10-23-2020,41348,649,5870.0,34829.0,980.3361376017520,815201.0,,1.569604333946020,19327.92395542920,
9737,Pennsylvania,10-23-2020,195655,8608,148651.0,38396.0,1528.3172013348900,2391447.0,,4.399580894942630,18680.27694758990,
9738,Rhode Island,10-23-2020,30118,1177,2602.0,26339.0,2843.0346218144700,1034572.0,,3.9079620160701200,97660.00447439540,
9739,South Carolina,10-23-2020,168549,3777,85420.0,79352.0,3273.613566416780,1667501.0,,2.240891372835200,32386.74744800350,
9740,South Dakota,10-23-2020,37202,356,26984.0,9862.0,4205.236141835440,241002.0,,0.9569377990430620,27242.36118097480,
9741,Tennessee,10-23-2020,241513,3076,214634.0,23803.0,3536.4891859542600,3478495.0,,1.2736374439471200,50935.80863512920,
9742,Texas,10-23-2020,886417,17772,748252.0,112542.0,3029.971739779180,7611586.0,,2.0229532864312,26250.576762954700,
9743,Utah,10-23-2020,101509,567,74688.0,26254.0,3166.2610676746200,1012740.0,,0.5585711611778270,31589.3096540878,
9744,Vermont,10-23-2020,2016,58,1723.0,235.0,323.08261844359400,182943.0,,2.876984126984130,29318.30529063810,
9745,Virginia,10-23-2020,171284,3539,19406.0,147789.0,2000.2298629995400,2472061.0,,2.070520705207050,28962.04671326960,
9746,Washington,10-23-2020,101345,2296,,99049.0,1330.87884491614,2296275.0,,2.2655286397947600,30155.052736788300,
9747,West Virginia,10-23-2020,21393,424,16368.0,4601.0,1193.7078822217200,710357.0,,1.9819567148132600,39637.206099722900,
9748,Wisconsin,10-23-2020,200466,1745,149534.0,39199.0,3271.449706428620,1944538.0,,0.9161162968951800,33397.33863878920,
9749,Wyoming,10-23-2020,10545,68,7357.0,3120.0,1822.001904074060,124231.0,,0.6448553816974870,21465.06577003550,
9750,Alabama,10-24-2020,183831,2866,74439.0,105971.0,3737.896897628790,1295868.0,,1.5637617582225700,26429.106794869000,
9751,Alaska,10-24-2020,12485,68,6939.0,5478.0,1706.6619278376600,552746.0,,0.5446535843011610,75558.71477489420,
9752,Arizona,10-24-2020,236772,5869,39525.0,191378.0,3252.935922635820,1693549.0,,2.47875593397868,23267.13622744230,
9753,Arkansas,10-24-2020,105318,1797,93977.0,9544.0,3489.88867401594,1280018.0,,1.7062610379992000,42415.54454828740,
9754,California,10-24-2020,903684,17343,,886341.0,2287.0998678054600,17609179.0,,1.9191443026544700,44566.40923493470,
9755,Colorado,10-24-2020,93400,2218,7463.0,83696.0,1621.4842979431600,1790404.0,,2.3753172622808600,31090.22535500850,
9756,Connecticut,10-24-2020,66052,4577,9800.0,51675.0,1852.6418770775000,2115744.0,,6.929388966269000,59342.880390835300,
9757,Delaware,10-24-2020,23847,680,12610.0,10557.0,2448.9506697721400,337276.0,,2.8515117205518500,34636.31845087720,
9758,Florida,10-24-2020,776251,16417,,759834.0,3614.212242192930,5938061.0,,2.1149087086522300,27647.517054520200,
9759,Georgia,10-24-2020,349605,7808,,341797.0,3292.7481555552600,3426110.0,,2.2333776690836800,32268.752973296800,
9760,Hawaii,10-24-2020,14553,212,11292.0,3049.0,1027.847150024860,496293.0,,1.456744313887170,35052.109230212900,
9761,Idaho,10-24-2020,58694,572,27509.0,30613.0,3284.3796951985500,366047.0,,0.9745459501823010,20483.13855399780,
9762,Illinois,10-24-2020,374901,9751,,365150.0,2958.540844287490,7201568.0,,2.600953318342710,56831.35833437040,
9763,Indiana,10-24-2020,160454,4118,113498.0,42838.0,2383.3746347229600,2681197.0,,2.566467648048660,39826.348489257400,
9764,Iowa,10-24-2020,114836,1634,87463.0,25739.0,3639.729070987330,859419.0,,1.4228987425546000,27239.300554345900,
9765,Kansas,10-24-2020,78405,975,2518.0,72064.0,2592.8547351916100,616262.0,,1.265588180783180,21153.298271315800,
9766,Kentucky,10-24-2020,95480,1404,17723.0,76353.0,2137.1304479983200,1785186.0,,1.4704650188521200,39957.84830268460,
9767,Louisiana,10-24-2020,178870,5820,165282.0,7768.0,3847.664577092470,2671238.0,,3.2537597137586000,57460.88125221290,
9768,Maine,10-24-2020,6136,146,5317.0,673.0,456.47561545351500,574325.0,,2.379400260756190,42725.775398523400,
9769,Maryland,10-24-2020,139487,4091,8055.0,127341.0,2307.217715790450,3234284.0,,2.9328898033508500,53497.43949398580,
9770,Massachusetts,10-24-2020,149488,9839,122856.0,16793.0,2168.8492554881700,5585169.0,,6.581799207963180,81032.52185744420,
9771,Michigan,10-24-2020,175612,7522,114939.0,53151.0,1758.4311060026200,4579991.0,,4.283306379974030,45860.18403988360,
9772,Minnesota,10-24-2020,132122,2381,116693.0,13048.0,2342.741512212140,2625390.0,,1.8021222809221800,46552.50555355390,
9773,Mississippi,10-24-2020,115088,3255,97675.0,14158.0,3867.010690660990,844632.0,,2.8282705408035600,28380.030704107900,
9774,Missouri,10-24-2020,169829,2808,,167021.0,2767.1037444349700,2388281.0,,1.6534278597883800,38913.38521608730,
9775,Montana,10-24-2020,27142,294,17436.0,9412.0,2539.5358063133800,464032.0,,1.0831921008031800,43417.061354182100,
9776,Nebraska,10-24-2020,63215,595,41008.0,21612.0,3267.92486383431,564275.0,,0.9412323024598590,29170.423199242400,
9777,Nevada,10-24-2020,94812,1743,2358.0,90715.0,3078.1557817201500,783707.0,,1.8341560140066700,25443.743758433000,
9778,New Hampshire,10-24-2020,10238,473,8819.0,946.0,752.9541203976440,574187.0,,4.6200429771439700,42228.60593170170,
9779,New Jersey,10-24-2020,227339,16281,36379.0,174679.0,2559.4926476465800,4339894.0,,7.1615516915267500,48860.63009235340,
9780,New Mexico,10-24-2020,41040,965,20655.0,19420.0,1957.2411484198300,1099484.0,,2.351364522417150,52435.55864593630,
9781,New York,10-24-2020,493832,33634,78960.0,381454.0,2538.5172411364700,13631293.0,,6.76707868262891,70070.93971124360,
9782,North Carolina,10-24-2020,258292,4144,218541.0,35607.0,2462.7186433670800,3809077.0,,1.6043857339755000,36318.139709788700,
9783,North Dakota,10-24-2020,36874,448,30116.0,6310.0,4838.713910416740,775786.0,,1.2149482019851400,101800.9033385740,
9784,Ohio,10-24-2020,195806,5206,157744.0,32856.0,1675.1161338340800,4149769.0,,2.6587540729089000,35501.18486453190,
9785,Oklahoma,10-24-2020,115685,1245,98700.0,15740.0,2923.574623114500,1532709.0,,1.0761982970998800,38734.40063118990,
9786,Oregon,10-24-2020,41739,653,5870.0,35216.0,989.6065117384040,821142.0,,1.564484055679340,19468.7814816334,
9787,Pennsylvania,10-24-2020,197370,8636,150245.0,38489.0,1541.713557166780,2407679.0,,4.375538329026700,18807.06974517790,
