ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
918,Maine,04-30-2020,1095,53,631,411.0,93.27039214450352,20641.0,170.0,4.840182648401827,1758.1681865339701,15.525114155251144
919,Maryland,04-30-2020,21742,1140,1432,19170.0,365.821546320374,114359.0,4559.0,5.243307883359396,1924.1553774101574,20.96863214055745
920,Massachusetts,04-30-2020,62205,3562,0,58643.0,906.2801037097386,275647.0,5942.0,5.726227795193312,4015.96964467934,9.552286793666104
921,Michigan,04-30-2020,41379,3789,8342,29248.0,519.363058236214,180267.0,,9.156818676140073,2262.597462941772,
922,Minnesota,04-30-2020,5136,343,2172,2621.0,103.8321251257974,70276.0,1044.0,6.678348909657321,1420.7372323482355,20.32710280373832
923,Mississippi,04-30-2020,6815,261,3413,3141.0,235.38912257020743,66340.0,1175.0,3.8297872340425534,2291.374085298248,17.24137931034483
924,Missouri,04-30-2020,7818,350,0,7468.0,133.42535552788522,80687.0,,4.476848298797647,1377.0390971448544,
925,Montana,04-30-2020,453,16,392,45.0,52.310254080026596,13914.0,61.0,3.5320088300220753,1606.721578961347,13.465783664459162
926,Nebraska,04-30-2020,4281,70,0,4211.0,280.6712507670763,25321.0,,1.635131978509694,1660.0973465716281,
927,Nevada,04-30-2020,5053,243,158,4652.0,167.50107816595434,41986.0,,4.809024341975063,1391.7871102069582,
928,New Hampshire,04-30-2020,2146,72,980,1094.0,161.57837831326026,21921.0,259.0,3.3550792171481825,1650.4937702725904,12.06896551724138
929,New Jersey,04-30-2020,118652,7228,15642,95782.0,1335.8417237190379,247918.0,,6.091764150625358,2791.181003783977,
930,New Mexico,04-30-2020,3411,123,734,2554.0,204.55367300077418,65085.0,536.0,3.605980650835532,3903.0711835987654,15.713866901201994
931,New York,04-30-2020,304372,23587,54771,226014.0,1805.1808831313635,900636.0,66369.0,7.749398762041188,5341.525796919226,21.805225184971018
932,North Carolina,04-30-2020,10754,406,0,10348.0,108.43048536102744,128036.0,,3.775339408592152,1290.9620256355315,
933,North Dakota,04-30-2020,1067,19,458,590.0,175.95124155285632,27460.0,85.0,1.7806935332708531,4528.229702944173,7.96626054358013
934,Ohio,04-30-2020,18027,976,0,17051.0,161.3318942603541,133890.0,3533.0,5.414101070616297,1198.2430422432355,19.59838020746658
935,Oklahoma,04-30-2020,3618,222,2401,995.0,98.91640333614572,63422.0,703.0,6.1359867330016575,1733.9624467620324,19.43062465450525
936,Oregon,04-30-2020,2510,103,0,2407.0,62.63922253494696,56032.0,578.0,4.103585657370518,1398.3270585968717,23.027888446215137
937,Pennsylvania,04-30-2020,47971,2475,0,45496.0,381.10038874289313,221365.0,,5.15936711763357,1758.6101510093704,
938,Rhode Island,04-30-2020,8621,266,461,7894.0,813.7924654579506,63710.0,896.0,3.0854889223987936,6014.002780921706,10.393225843869619
939,South Carolina,04-30-2020,6095,244,3252,2599.0,120.93313954930332,56512.0,1000.0,4.003281378178835,1121.2754031518014,16.406890894175557
940,South Dakota,04-30-2020,2449,17,1573,859.0,332.79339903137964,17028.0,173.0,0.69416088199265,2313.9265000842515,7.0641077991016745
941,Tennessee,04-30-2020,10735,199,5140,5396.0,163.52042801986133,168549.0,1013.0,1.853749417792268,2567.4154282552026,9.43642291569632
942,Texas,04-30-2020,28727,812,12507,15408.0,124.98389679924709,314790.0,,2.8266091133776587,1369.5715136782471,
943,Utah,04-30-2020,4672,46,1939,2687.0,163.02136654614532,108501.0,390.0,0.9845890410958904,3785.9548997481397,8.347602739726026
944,Vermont,04-30-2020,866,49,0,817.0,141.82980096332898,15652.0,,5.658198614318707,2563.418065448066,
945,Virginia,04-30-2020,15847,552,2104,13191.0,200.41152211330643,91509.0,3654.0,3.483309143686502,1157.2826388001868,23.057992048968263
946,Washington,04-30-2020,14327,814,0,13513.0,189.77659557980945,187800.0,,5.681580233126264,2487.613921259734,
947,West Virginia,04-30-2020,1125,41,545,539.0,85.03414215289818,44541.0,,3.644444444444445,3366.671756117545,
948,Wisconsin,04-30-2020,6854,316,3352,3186.0,132.45542480719658,76248.0,1512.0,4.610446454625038,1473.5134564778416,22.06011088415524
949,Wyoming,04-30-2020,559,7,371,181.0,112.42056149947712,9446.0,56.0,1.2522361359570662,1899.6862682004667,10.01788908765653
950,Alabama,05-01-2020,7294,289,0,7005.0,155.5589726112559,91933.0,1008.0,3.9621606800109683,1960.6530064533301,13.81957773512476
951,Alaska,05-01-2020,364,9,254,101.0,60.89512487682957,20325.0,,2.4725274725274726,3400.2566294548383,
952,Arizona,05-01-2020,7969,330,1528,6111.0,109.48358069148723,74879.0,1203.0,4.141046555402183,1028.7389934242533,15.095996988329778
953,Arkansas,05-01-2020,3337,64,1973,1300.0,128.89011972451428,49676.0,414.0,1.917890320647288,1918.7130918294788,12.406353011687145
954,California,05-01-2020,52026,2126,0,49900.0,132.6902094488406,654985.0,,4.08641832929689,1670.5127596941693,
955,Colorado,05-01-2020,15793,821,2486,12486.0,278.69280316820056,72390.0,2697.0,5.198505667067689,1277.4376002878516,17.077186095105425
956,Connecticut,05-01-2020,28764,2339,4346,22079.0,806.7793700759573,100257.0,7758.0,8.131692393269365,2812.031682161913,26.971214017521906
957,Delaware,05-01-2020,4918,159,1403,3356.0,505.05050505050497,22585.0,,3.2330215534770232,2319.3504791715445,
958,Florida,05-01-2020,34728,1314,0,33414.0,163.55976275356872,402699.0,5795.0,3.7836903939184516,1896.6065682187107,16.686823312600783
959,Georgia,05-01-2020,27489,1169,0,26320.0,271.110903778954,168367.0,5269.0,4.252610134963076,1660.5234652606916,19.16766706682673
960,Hawaii,05-01-2020,619,16,526,77.0,43.721296862661454,31094.0,70.0,2.5848142164781907,2196.2358718054847,11.308562197092085
961,Idaho,05-01-2020,2015,63,1175,777.0,125.11665653521864,29225.0,178.0,3.126550868486353,1814.657214512042,8.833746898263028
962,Illinois,05-01-2020,56055,2457,0,53598.0,477.64704699431724,284688.0,,4.383195076264383,2425.8385962843313,
963,Indiana,05-01-2020,18630,1175,0,17455.0,284.688525081166,99639.0,,6.3070316693505095,1522.6022517746808,
964,Iowa,05-01-2020,7884,170,2899,4815.0,300.83416230621214,45592.0,,2.156265854895992,1739.67923996256,
965,Kansas,05-01-2020,4634,140,280,4214.0,190.03579267152432,33034.0,534.0,3.0211480362537766,1354.6919238478927,11.523521795425117
966,Kentucky,05-01-2020,4882,246,1675,2961.0,142.61080599643094,56612.0,1375.0,5.038918476034413,1653.7244877242829,28.16468660385088
967,Louisiana,05-01-2020,28711,1970,17303,9438.0,624.5233580132192,168251.0,,6.861481662080736,3659.805632304069,
968,Maine,05-01-2020,1123,55,657,411.0,95.65538847331274,20669.0,177.0,4.8975957257346385,1760.5531828627793,15.761353517364205
969,Maryland,05-01-2020,23472,1080,1517,20875.0,394.92978268934877,120983.0,4718.0,4.601226993865031,2035.6079541200354,20.10054533060668
970,Massachusetts,05-01-2020,64311,3716,0,60595.0,936.9629410767141,289636.0,6169.0,5.778171696910326,4219.77886211838,9.592449192206619
971,Michigan,05-01-2020,42356,3866,8342,30148.0,531.6257448138689,190505.0,,9.127396354707717,2391.0983689622744,
972,Minnesota,05-01-2020,5730,370,2282,3078.0,115.8407470737576,74829.0,1096.0,6.457242582897033,1512.7831174139978,19.12739965095986
973,Mississippi,05-01-2020,7212,281,3413,3518.0,249.1014456311572,71548.0,1226.0,3.8962839711591792,2471.2576583496993,16.99944536882973
974,Missouri,05-01-2020,8067,360,0,7707.0,137.67489678222688,82425.0,,4.462625511342506,1406.7005537715447,
975,Montana,05-01-2020,453,16,397,40.0,52.310254080026596,14203.0,61.0,3.5320088300220753,1640.0939044119598,13.465783664459162
976,Nebraska,05-01-2020,5008,73,0,4935.0,328.33488059834576,27385.0,,1.4576677316293931,1795.4174730802113,
977,Nevada,05-01-2020,5248,246,182,4820.0,173.96510156638203,43595.0,,4.6875,1445.1235904699743,
978,New Hampshire,05-01-2020,2310,81,980,1249.0,173.9263997687005,22049.0,262.0,3.5064935064935066,1660.1312504329333,11.34199134199134
979,New Jersey,05-01-2020,121190,7538,15642,98010.0,1364.4157578254913,256545.0,,6.21998514728938,2888.3079510796324,
980,New Mexico,05-01-2020,3513,131,760,2622.0,210.67049347749042,67869.0,536.0,3.729006547110731,4070.0244013161964,15.257614574437802
981,New York,05-01-2020,308314,24039,56187,228088.0,1828.5602447063568,927438.0,67180.0,7.796921320471987,5500.484104614045,21.789474367041393
982,North Carolina,05-01-2020,11070,419,0,10651.0,111.61665175251757,133832.0,,3.7850045167118336,1349.4019636262808,
983,North Dakota,05-01-2020,1107,23,482,602.0,182.54735182662785,29525.0,86.0,2.0776874435411017,4868.753895827629,7.768744354110208
984,Ohio,05-01-2020,18743,1003,0,17740.0,167.73970677993103,140506.0,3634.0,5.351331163634423,1257.4526618375387,19.388571733447154
985,Oklahoma,05-01-2020,3748,230,2467,1051.0,102.47061351682535,63552.0,715.0,6.136606189967983,1737.5166569427124,19.076840981856986
986,Oregon,05-01-2020,2579,104,0,2475.0,64.3611772580192,58176.0,591.0,4.032570763861962,1451.83243433987,22.915858860023263
987,Pennsylvania,05-01-2020,49579,2635,0,46944.0,393.87496974180016,227448.0,,5.314750196655842,1806.9358824872013,
988,Rhode Island,05-01-2020,8962,279,485,8198.0,845.9816814098309,66648.0,937.0,3.113144387413524,6291.339779357556,10.455255523320687
989,South Carolina,05-01-2020,6258,256,3622,2380.0,124.16728257580642,59379.0,1110.0,4.090763822307446,1178.1606059553867,17.737296260786195
990,South Dakota,05-01-2020,2525,21,1686,818.0,343.12100145129995,17363.0,179.0,0.8316831683168316,2359.449484435216,7.089108910891089
991,Tennessee,05-01-2020,11891,204,5546,6141.0,181.1291485406773,186132.0,1113.0,1.7155832141956102,2835.2477231665416,9.360020183331931
992,Texas,05-01-2020,29692,840,14122,14730.0,129.18236724208046,351775.0,,2.8290448605685032,1530.4838756763725,
993,Utah,05-01-2020,4828,46,2062,2720.0,168.46471697020326,112558.0,403.0,0.9527754763877382,3927.5169040455958,8.347141673570839
994,Vermont,05-01-2020,879,50,0,829.0,143.9588857352958,16233.0,,5.688282138794084,2658.5717771798145,
995,Virginia,05-01-2020,16902,581,2196,14125.0,213.75374182868083,105648.0,3654.0,3.4374630221275586,1336.093676293721,21.61874334398296
996,Washington,05-01-2020,14637,824,0,13813.0,193.8828805403553,193981.0,,5.629568900731024,2569.487944940812,
997,West Virginia,05-01-2020,1152,46,555,551.0,87.07496156456774,46844.0,,3.9930555555555554,3540.746093342545,
998,Wisconsin,05-01-2020,7314,327,3352,3635.0,141.3450506331829,79880.0,1544.0,4.470877768662838,1543.7028499560643,21.110199617172547
999,Wyoming,05-01-2020,566,7,373,186.0,113.82833239481941,9695.0,56.0,1.2367491166077738,1949.7626900490711,9.89399293286219
1000,Alabama,05-02-2020,7611,288,0,7323.0,162.31962442339852,92209.0,1023.0,3.7839968466692944,1966.5392521951323,13.44107213243989
1001,Alaska,05-02-2020,365,9,261,95.0,61.06241917594174,21399.0,,2.4657534246575343,3579.930706701308,
1002,Arizona,05-02-2020,8364,330,1565,6469.0,114.91036126284344,77997.0,1339.0,3.9454806312769013,1071.5762132254902,16.00908656145385
1003,Arkansas,05-02-2020,3372,72,1987,1313.0,130.2419789364885,51582.0,414.0,2.1352313167259784,1992.3314820587038,12.277580071174375
1004,California,05-02-2020,53347,2180,0,51167.0,136.05936653725635,686803.0,,4.086452846458095,1751.663282206821,
1005,Colorado,05-02-2020,16225,832,2553,12840.0,286.31613571861294,76949.0,2747.0,5.127889060092451,1357.8884639390785,16.9306625577812
1006,Connecticut,05-02-2020,29287,2436,4346,22505.0,821.4485958633907,100257.0,7758.0,8.317683613890122,2812.031682161913,26.489568750640217
1007,Delaware,05-02-2020,5038,168,1546,3324.0,517.3738195291671,23112.0,,3.33465660976578,2373.470368590336,
1008,Florida,05-02-2020,35463,1364,0,34099.0,167.0214197918051,416012.0,5945.0,3.846262301553732,1959.307303116725,16.763951160364325
1009,Georgia,05-02-2020,28331,1177,0,27154.0,279.41514842160666,174800.0,5387.0,4.154459779040627,1723.9690778333575,19.014507077053405
1010,Hawaii,05-02-2020,620,16,532,72.0,43.79192900621987,31985.0,72.0,2.5806451612903225,2259.1691117160362,11.612903225806454
1011,Idaho,05-02-2020,2061,64,1215,782.0,127.97291767696557,29490.0,178.0,3.1052886948083454,1831.1117623938446,8.63658418243571
1012,Illinois,05-02-2020,58505,2559,0,55946.0,498.5236015413885,299896.0,,4.373985129476114,2555.426613244273,
1013,Indiana,05-02-2020,19295,1115,0,18180.0,294.8505148384916,104141.0,,5.77869914485618,1591.3981583723944,
1014,Iowa,05-02-2020,8643,175,3156,5312.0,329.7957464247325,46349.0,,2.0247599213236143,1768.5645089714135,
1015,Kansas,05-02-2020,4885,142,286,4457.0,200.32905636607606,34942.0,541.0,2.906857727737973,1432.937131533967,11.074718526100307
1016,Kentucky,05-02-2020,4879,248,1752,2879.0,142.52317133481904,57649.0,1411.0,5.083008813281411,1684.0168690881292,28.9198606271777
1017,Louisiana,05-02-2020,29140,1993,17303,9844.0,633.8549912056428,172858.0,,6.8393960192175705,3760.0173668436855,
1018,Maine,05-02-2020,1153,56,689,408.0,98.21074168275119,20698.0,181.0,4.856895056374674,1763.023357631903,15.69817866435386
1019,Maryland,05-02-2020,24473,1251,1590,21632.0,411.77217841498083,125522.0,4910.0,5.1117558125280915,2111.979217055744,20.06292649041801
1020,Massachusetts,05-02-2020,66263,3846,0,62417.0,965.4021141727901,298994.0,6378.0,5.804144092479966,4356.117889696802,9.625281076920755
1021,Michigan,05-02-2020,43207,4021,15659,23527.0,542.3069590181517,201709.0,,9.306362394982292,2531.7238965119627,
1022,Minnesota,05-02-2020,6232,394,2397,3441.0,125.9894477772526,79007.0,1159.0,6.322207958921695,1597.2478017550382,18.597560975609763
1023,Mississippi,05-02-2020,7441,291,3413,3737.0,257.0110727872213,74475.0,1265.0,3.9107646821663753,2572.355818549699,17.000403171616718
1024,Missouri,05-02-2020,8356,376,0,7980.0,142.60709526618172,82744.0,,4.4997606510292005,1412.1447451777094,
1025,Montana,05-02-2020,455,16,404,35.0,52.541204429165795,14635.0,61.0,3.5164835164835164,1689.979179826025,13.406593406593409
1026,Nebraska,05-02-2020,5317,73,0,5244.0,348.5935623285552,29348.0,,1.37295467368817,1924.1158298323185,
1027,Nevada,05-02-2020,5389,255,182,4952.0,178.6390877174605,44387.0,,4.731861198738169,1471.3774701270959,
1028,New Hampshire,05-02-2020,2429,84,980,1365.0,182.8862446052699,24349.0,270.0,3.4582132564841497,1833.3047220641074,11.115685467270481
1029,New Jersey,05-02-2020,123717,7742,15642,100333.0,1392.865948600514,262312.0,,6.257830370927197,2953.2356322033197,
1030,New Mexico,05-02-2020,3732,138,785,2809.0,223.8036668539693,71118.0,587.0,3.6977491961414786,4264.863124148068,15.728831725616294
1031,New York,05-02-2020,312977,24198,57540,231239.0,1856.215740146284,959071.0,67890.0,7.731558549030759,5688.09428845518,21.69168980468213
1032,North Carolina,05-02-2020,11588,431,0,11157.0,116.8395447613526,139475.0,,3.719364860200207,1406.2992324464667,
1033,North Dakota,05-02-2020,1153,24,510,619.0,190.13287864146514,31547.0,90.0,2.081526452732004,5202.187270166783,7.805724197745013
1034,Ohio,05-02-2020,19335,1022,0,18313.0,173.03778640505607,145819.0,3712.0,5.2857512283423835,1305.0011365812707,19.198344970261182
1035,Oklahoma,05-02-2020,3851,238,2554,1059.0,105.28664158305617,63655.0,743.0,6.180212931706049,1740.332685008943,19.293689950662166
1036,Oregon,05-02-2020,2635,109,0,2526.0,65.75870572891841,60136.0,595.0,4.136622390891841,1500.7459308213424,22.580645161290327
1037,Pennsylvania,05-02-2020,50494,2695,0,47799.0,401.14408766095437,235376.0,,5.3372677941933695,1869.919015670868,
1038,Rhode Island,05-02-2020,9289,296,531,8462.0,876.8493459736577,69928.0,977.0,3.1865647540101194,6600.960390273004,10.517816772526645
1039,South Carolina,05-02-2020,6489,267,3622,2600.0,128.75063864404092,61616.0,1110.0,4.114655570966249,1222.5457467546962,17.105871474803514
1040,South Dakota,05-02-2020,2588,21,1759,808.0,351.68204029939176,18091.0,187.0,0.8114374034003091,2458.377044457611,7.225656877897991
1041,Tennessee,05-02-2020,12661,209,5718,6734.0,192.8581405830893,196276.0,1125.0,1.6507384882710687,2989.7657689824214,8.885554063660056
1042,Texas,05-02-2020,30917,863,14891,15163.0,134.51203179386368,380648.0,,2.791344567713556,1656.1029814752605,
1043,Utah,05-02-2020,4985,49,2185,2751.0,173.9429606662103,117804.0,418.0,0.9829488465396188,4110.567008690518,8.385155466399198
1044,Vermont,05-02-2020,886,51,0,835.0,145.1053159971241,16591.0,,5.7562076749435676,2717.203496284747,
1045,Virginia,05-02-2020,17738,617,2312,14809.0,224.3263443709112,113202.0,3738.0,3.4784079377607395,1431.6264987865536,21.073401736385158
1046,Washington,05-02-2020,15003,830,0,14173.0,198.73094600990302,198724.0,,5.5322268879557415,2632.314104837164,
1047,West Virginia,05-02-2020,1185,48,572,565.0,89.56929640105277,49146.0,,4.050632911392405,3714.744844663409,
1048,Wisconsin,05-02-2020,7660,334,3698,3628.0,148.03159527620744,83230.0,1591.0,4.360313315926893,1608.4425162974862,20.770234986945173
1049,Wyoming,05-02-2020,579,7,387,185.0,116.44276405759794,10029.0,58.0,1.2089810017271156,2016.9334727696887,10.01727115716753
1050,Alabama,05-03-2020,7888,290,0,7598.0,168.22719714252628,92500.0,1035.0,3.6764705882352944,1972.7454025968154,13.121196754563893
1051,Alaska,05-03-2020,368,9,262,97.0,61.56430207327825,21578.0,,2.4456521739130435,3609.8763862423857,
1052,Arizona,05-03-2020,8640,362,1597,6681.0,118.70223832029737,81119.0,1348.0,4.189814814814815,1114.4683877666903,15.601851851851851
1053,Arkansas,05-03-2020,3437,76,1999,1362.0,132.7525746158692,52890.0,427.0,2.2112307244690137,2042.8523920376267,12.423625254582484
1054,California,05-03-2020,54903,2216,0,52687.0,140.02788162398986,715751.0,,4.036209314609402,1825.4939857612947,
1055,Colorado,05-03-2020,16635,842,2607,13186.0,293.55124300025426,79906.0,2793.0,5.061617072437632,1410.069469382526,16.78990081154193
1056,Connecticut,05-03-2020,29287,2436,4346,22505.0,821.4485958633907,102493.0,7758.0,8.317683613890122,2874.747530843941,26.489568750640217
1057,Delaware,05-03-2020,5208,177,1640,3391.0,534.8318483739387,23737.0,,3.398617511520737,2437.654298166701,
1058,Florida,05-03-2020,36078,1379,0,34699.0,169.9179083340029,428189.0,6244.0,3.822273961971285,2016.6577762522413,17.306946061311606
1059,Georgia,05-03-2020,28665,1184,0,27481.0,282.70923121334783,175096.0,5393.0,4.130472701901273,1726.888384738613,18.813884528170238
1060,Hawaii,05-03-2020,620,17,541,62.0,43.79192900621987,32950.0,72.0,2.7419354838709675,2327.3291302499106,11.612903225806454
1061,Idaho,05-03-2020,2061,64,1267,730.0,127.97291767696557,29807.0,200.0,3.1052886948083454,1850.795127218492,9.704027171276081
1062,Illinois,05-03-2020,61499,2618,0,58881.0,524.0356033021767,319313.0,,4.25697978828924,2720.879698811817,
1063,Indiana,05-03-2020,19933,1132,0,18801.0,304.59991253048213,108859.0,,5.679024732855065,1663.4948014927884,
1064,Iowa,05-03-2020,9175,184,3325,5666.0,350.0955655960802,53186.0,,2.0054495912806543,2029.447711367097,
1065,Kansas,05-03-2020,5156,144,286,4726.0,211.44250043469557,36778.0,547.0,2.7928626842513578,1508.2296898733966,10.60899922420481
1066,Kentucky,05-03-2020,5130,253,1752,3125.0,149.85527135634794,57649.0,1411.0,4.9317738791423,1684.0168690881292,27.504873294346982
1067,Louisiana,05-03-2020,29340,2012,17303,10025.0,638.2054029503622,176160.0,,6.857532379004772,3831.842664749005,
1068,Maine,05-03-2020,1185,57,706,422.0,100.93645177281887,20731.0,183.0,4.810126582278482,1765.8342461622854,15.443037974683545
1069,Maryland,05-03-2020,25462,1281,1666,22515.0,428.4126672987472,132794.0,5051.0,5.03102662791611,2234.3347632263703,19.837404760034566
1070,Massachusetts,05-03-2020,68087,4004,0,64083.0,991.9764234592874,314646.0,6507.0,5.880711442712999,4584.155767411855,9.556890448984387
1071,Michigan,05-03-2020,43801,4053,15659,24089.0,549.7624716354771,212532.0,,9.253213396954408,2667.567352837407,
1072,Minnesota,05-03-2020,6663,418,3015,3230.0,134.70277447686684,82632.0,1199.0,6.2734503977187455,1670.5327420940207,17.9948971934564
1073,Mississippi,05-03-2020,7550,303,3413,3834.0,260.77591715408164,77593.0,1298.0,4.013245033112582,2680.0510913558483,17.192052980132452
1074,Missouri,05-03-2020,8618,381,0,8237.0,147.07850012014768,82976.0,,4.420979345555813,1416.1041571094656,
1075,Montana,05-03-2020,455,16,404,35.0,52.541204429165795,15007.0,61.0,3.5164835164835164,1732.9359447659147,13.406593406593409
1076,Nebraska,05-03-2020,5661,78,0,5583.0,371.1469167466524,31262.0,,1.3778484366719657,2049.6016448213827,
1077,Nevada,05-03-2020,5472,258,182,5032.0,181.39044126738614,45269.0,,4.714912280701754,1500.6147451997995,
1078,New Hampshire,05-03-2020,2518,86,1107,1325.0,189.5873050292588,28393.0,277.0,3.4154090548054015,2137.7888608799617,11.000794281175537
1079,New Jersey,05-03-2020,126744,7871,15642,103231.0,1426.9453817132935,275066.0,,6.210155904816007,3096.82634575482,
1080,New Mexico,05-03-2020,3850,151,812,2887.0,230.87998858193512,74944.0,587.0,3.9220779220779214,4494.30386085313,15.246753246753249
1081,New York,05-03-2020,316415,24708,58950,232757.0,1876.6059596020998,985911.0,68736.0,7.8087322029613,5847.277967976443,21.723369625333813
1082,North Carolina,05-03-2020,11770,434,0,11336.0,118.67461527797032,143835.0,,3.6873406966864914,1450.260262405001,
1083,North Dakota,05-03-2020,1191,25,517,649.0,196.39918340154807,33353.0,90.0,2.0990764063811924,5500.001649027568,7.556675062972292
1084,Ohio,05-03-2020,19914,1039,0,18875.0,178.21952306544026,150166.0,3769.0,5.2174349703726035,1343.9044340988698,18.926383448829966
1085,Oklahoma,05-03-2020,3972,238,2635,1099.0,108.59479105891953,63776.0,743.0,5.991943605236656,1743.6408344848062,18.705941591137965
1086,Oregon,05-03-2020,2680,109,860,1711.0,66.88171967874814,62054.0,598.0,4.067164179104478,1548.6112809496406,22.31343283582089
1087,Pennsylvania,05-03-2020,51225,2720,0,48505.0,406.95143760510933,240641.0,,5.309907271839922,1911.7462351728861,
1088,Rhode Island,05-03-2020,9477,320,565,8592.0,894.5958931846651,71927.0,1013.0,3.376595969188562,6789.659049181534,10.68903661496254
1089,South Carolina,05-03-2020,6626,275,3622,2729.0,131.46890609576434,64188.0,1110.0,4.150316933293088,1273.5777459213589,16.752188348928467
1090,South Dakota,05-03-2020,2631,21,1799,811.0,357.5252890369783,18417.0,197.0,0.7981755986316991,2502.677023258848,7.487647282402128
1091,Tennessee,05-03-2020,13177,210,5814,7153.0,200.71808849722518,204607.0,1135.0,1.593685967974501,3116.6673698984405,8.613493207862184
1092,Texas,05-03-2020,31998,878,15544,15576.0,139.21518883915164,390560.0,,2.7439214950934434,1699.2275815056896,
1093,Utah,05-03-2020,5175,50,2238,2887.0,180.57268233653724,122102.0,436.0,0.966183574879227,4260.538291527704,8.42512077294686
1094,Vermont,05-03-2020,897,53,0,844.0,146.90684926571143,16954.0,,5.908584169453736,2776.6540941481285,
1095,Virginia,05-03-2020,18672,660,2497,15515.0,236.1383189814891,108002.0,3910.0,3.5347043701799485,1365.8638992415802,20.940445586975148
1096,Washington,05-03-2020,15185,834,0,14351.0,201.141732664159,207315.0,,5.492262100757326,2746.1111825663565,
1097,West Virginia,05-03-2020,1195,48,611,536.0,90.32515544241186,51638.0,,4.01673640167364,3903.104917770095,
1098,Wisconsin,05-03-2020,7964,339,3723,3902.0,153.9064784307723,85961.0,1608.0,4.256654947262682,1661.2198383208965,20.19085886489201
1099,Wyoming,05-03-2020,586,7,391,188.0,117.85053495294024,10219.0,60.0,1.1945392491467577,2055.1443970718365,10.238907849829351
1100,Alabama,05-04-2020,8112,298,0,7814.0,173.0044400634094,103117.0,1064.0,3.673570019723866,2199.173920860279,13.116370808678504
1101,Alaska,05-04-2020,370,9,263,98.0,61.89889067150258,21723.0,,2.4324324324324325,3634.1340596136506,
1102,Arizona,05-04-2020,8924,362,1632,6930.0,122.60402485767752,85253.0,1357.0,4.056476916181085,1171.2641115185547,15.206185567010307
1103,Arkansas,05-04-2020,3491,80,2016,1395.0,134.83830025720087,54442.0,438.0,2.2916069894013176,2102.797691951455,12.546548266972215
1104,California,05-04-2020,55884,2278,0,53606.0,142.5298824595204,747874.0,,4.076300909025839,1907.422398441975,
1105,Colorado,05-04-2020,16918,851,2650,13417.0,298.54523168489936,83090.0,2799.0,5.030145407258541,1466.2562537355652,16.54450880718761
1106,Connecticut,05-04-2020,29973,2556,4346,23071.0,840.6896836075189,102493.0,7758.0,8.527674907416674,2874.747530843941,25.883294965468927
1107,Delaware,05-04-2020,5288,182,1716,3390.0,543.0473913597134,24110.0,,3.4417549167927386,2475.959267337877,
1108,Florida,05-04-2020,36897,1399,0,35498.0,173.77518331946632,444270.0,6329.0,3.791636176382904,2092.39506445888,17.153156083150392
1109,Georgia,05-04-2020,29451,1246,0,28205.0,290.46117454960074,183325.0,5526.0,4.2307561712675295,1808.0470892093838,18.763369664867067
1110,Hawaii,05-04-2020,621,17,544,60.0,43.86256114977829,33866.0,73.0,2.7375201288244773,2392.0281737494224,11.75523349436393
1111,Idaho,05-04-2020,2106,64,1267,775.0,130.76708618519623,29807.0,200.0,3.0389363722697063,1850.795127218492,9.49667616334283
1112,Illinois,05-04-2020,63777,2659,0,61118.0,543.4465385096169,333147.0,,4.169214607146777,2838.7598031400557,
1113,Indiana,05-04-2020,20507,1151,0,19356.0,313.37131421575265,113297.0,,5.612717608621447,1731.3127120837823,
1114,Iowa,05-04-2020,9703,188,3486,6029.0,370.2427545480944,57161.0,,1.9375450891476864,2181.1239918297038,
1115,Kansas,05-04-2020,5383,156,291,4936.0,220.75154768036583,38603.0,553.0,2.8980122608211034,1583.0711490070896,10.273081924577374
1116,Kentucky,05-04-2020,5245,261,1892,3092.0,153.21460005147077,58409.0,1519.0,4.976167778836988,1706.2176500298106,28.96091515729266
1117,Louisiana,05-04-2020,29673,2064,20316,7293.0,645.4488385053203,180931.0,,6.9558184207865725,3935.621736919291,
1118,Maine,05-04-2020,1205,57,720,428.0,102.6400205791112,20751.0,186.0,4.7302904564315345,1767.5378149685778,15.435684647302905
1119,Maryland,05-04-2020,26408,1317,1695,23396.0,444.32965666582817,136995.0,5199.0,4.987125113601938,2305.0189834495277,19.687215995152982
1120,Massachusetts,05-04-2020,69087,4090,0,64997.0,1006.5456719716216,324268.0,6622.0,5.920071793535688,4724.341076597531,9.585015994325994
1121,Michigan,05-04-2020,43990,4139,15659,24192.0,552.1346801955352,222193.0,,9.408956581041146,2788.826119497308,
1122,Minnesota,05-04-2020,7234,427,4212,2595.0,146.24641611371072,85941.0,1271.0,5.902681780481062,1737.4292572889706,17.569809234171966
1123,Mississippi,05-04-2020,7877,310,4421,3146.0,272.0704502546624,79677.0,1316.0,3.935508442300368,2752.03215246169,16.70686809699124
1124,Missouri,05-04-2020,8946,386,0,8560.0,152.6762894029753,91451.0,,4.3147775542141735,1560.7421576337467,
1125,Montana,05-04-2020,457,16,404,37.0,52.772154778304994,15088.0,62.0,3.5010940919037203,1742.2894339060517,13.566739606126914
1126,Nebraska,05-04-2020,6037,78,0,5959.0,395.7982576222471,33754.0,,1.2920324664568494,2212.9823401989943,
1127,Nevada,05-04-2020,5630,265,185,5180.0,186.62795766363016,46166.0,,4.7069271758436955,1530.3492528417669,
